Station,Date In,Day_in,Month_in,Year_in,Hour in,Wind Direction,Wind Force,Current Direction,Current speed,T° (Air),T° (water),Date out,Day_out,Month_out,Year_out,Hour out,Wind Direction,Wind Force,Current Direction,Current speed,T° (Air),T° (water),    Observations,
BAS_007,2013-12-03,3,12,2013,18:30:00,N,0,N ,0,,,2013-12-04,4,12,2013,07:30:00,E,0,N,0,,,,
BAS_008,2013-12-03,3,12,2013,18:35:00,N,0,N ,0,,,2013-12-04,4,12,2013,07:35:00,E,0,N,0,,,,
BAS_009,2013-12-03,3,12,2013,18:40:00,N,0,N ,0,,,2013-12-04,4,12,2013,07:40:00,E,0,N,0,,,,
BAS_001,2013-12-04,4,12,2013,18:00:00,N,0,NS,2,,,2013-12-05,5,12,2013,07:00:00,N,0,NS,2,,,,
BAS_002,2013-12-04,4,12,2013,18:05:00,N,0,NS,2,,,2013-12-05,5,12,2013,07:05:00,N,0,NS,2,,,,
BAS_003,2013-12-04,4,12,2013,18:10:00,N,0,NS,2,,,2013-12-05,5,12,2013,07:10:00,N,0,NS,2,,,,
BAS_004,2013-12-04,4,12,2013,18:15:00,N,0,NS,2,,,2013-12-05,5,12,2013,07:15:00,N,0,NS,2,,,,
BAS_005,2013-12-04,4,12,2013,18:20:00,N,0,NS,2,,,2013-12-05,5,12,2013,07:20:00,N,0,NS,2,,,,
BAS_006,2013-12-04,4,12,2013,18:25:00,N,0,NS,2,,,2013-12-05,5,12,2013,07:25:00,N,0,NS,2,,,,
BAS_007,2013-12-04,4,12,2013,18:30:00,N,0,NS,2,,,2013-12-05,5,12,2013,07:30:00,N,0,NS,2,,,,
BAS_008,2013-12-04,4,12,2013,18:35:00,N,0,NS,2,,,2013-12-05,5,12,2013,07:35:00,N,0,NS,2,,,,
BAS_009,2013-12-04,4,12,2013,18:40:00,N,0,NS,2,,,2013-12-05,5,12,2013,07:40:00,N,0,NS,2,,,,
BAS_001,2013-12-05,5,12,2013,18:00:00,N,0,NS,2,,,2013-12-06,6,12,2013,07:00:00,N,0,NS,2,,,,
BAS_002,2013-12-05,5,12,2013,18:05:00,N,0,NS,2,,,2013-12-06,6,12,2013,07:05:00,N,0,NS,2,,,,
BAS_003,2013-12-05,5,12,2013,18:10:00,N,0,NS,2,,,2013-12-06,6,12,2013,07:10:00,N,0,NS,2,,,,
BAS_004,2013-12-05,5,12,2013,18:15:00,N,0,NS,2,,,2013-12-06,6,12,2013,07:15:00,N,0,NS,2,,,,
BAS_005,2013-12-05,5,12,2013,18:20:00,N,0,NS,2,,,2013-12-06,6,12,2013,07:20:00,N,0,NS,2,,,,
BAS_006,2013-12-05,5,12,2013,18:25:00,N,0,NS,2,,,2013-12-06,6,12,2013,07:25:00,N,0,NS,2,,,,
BAS_007,2013-12-05,5,12,2013,18:30:00,N,0,NS,2,,,2013-12-06,6,12,2013,07:30:00,N,0,NS,2,,,,
BAS_008,2013-12-05,5,12,2013,18:35:00,N,0,NS,2,,,2013-12-06,6,12,2013,07:35:00,N,0,NS,2,,,,
BAS_009,2013-12-05,5,12,2013,18:40:00,N,0,NS,2,,,2013-12-06,6,12,2013,07:40:00,N,0,NS,2,,,,
BAS_001,2013-12-06,6,12,2013,18:00:00,N,0,NS,2,,,2013-12-07,7,12,2013,07:00:00,N,0,NS,2,,,,
BAS_002,2013-12-06,6,12,2013,18:05:00,N,0,NS,2,,,2013-12-07,7,12,2013,07:05:00,N,0,NS,2,,,,
BAS_003,2013-12-06,6,12,2013,18:10:00,N,0,NS,2,,,2013-12-07,7,12,2013,07:10:00,N,0,NS,2,,,,
BAS_004,2013-12-06,6,12,2013,18:15:00,N,0,NS,2,,,2013-12-07,7,12,2013,07:15:00,N,0,NS,2,,,,
BAS_005,2013-12-06,6,12,2013,18:20:00,N,0,NS,2,,,2013-12-07,7,12,2013,07:20:00,N,0,NS,2,,,,
BAS_006,2013-12-06,6,12,2013,18:25:00,N,0,NS,2,,,2013-12-07,7,12,2013,07:25:00,N,0,NS,2,,,,
BAS_007,2013-12-06,6,12,2013,18:30:00,N,0,NS,2,,,2013-12-07,7,12,2013,07:30:00,N,0,NS,2,,,,
BAS_008,2013-12-06,6,12,2013,18:35:00,N,0,NS,2,,,2013-12-07,7,12,2013,07:35:00,N,0,NS,2,,,,
BAS_009,2013-12-06,6,12,2013,18:40:00,N,0,NS,2,,,2013-12-07,7,12,2013,07:40:00,N,0,NS,2,,,,
BAS_001,2013-12-09,9,12,2013,18:00:00,NE,2,NS,0,,,2013-12-10,10,12,2013,07:00:00,NE,2,NS,0,,,,
BAS_002,2013-12-09,9,12,2013,18:05:00,NE,2,NS,0,,,2013-12-10,10,12,2013,07:05:00,NE,2,NS,0,,,,
BAS_003,2013-12-09,9,12,2013,18:10:00,NE,2,NS,0,,,2013-12-10,10,12,2013,07:10:00,NE,2,NS,0,,,,
BAS_004,2013-12-09,9,12,2013,18:15:00,NE,2,NS,0,,,2013-12-10,10,12,2013,07:15:00,NE,2,NS,0,,,,
BAS_005,2013-12-09,9,12,2013,18:20:00,NE,2,NS,0,,,2013-12-10,10,12,2013,07:20:00,NE,2,NS,0,,,,
BAS_006,2013-12-09,9,12,2013,18:25:00,NE,2,NS,0,,,2013-12-10,10,12,2013,07:25:00,NE,2,NS,0,,,,
BAS_007,2013-12-09,9,12,2013,18:30:00,NE,2,NS,0,,,2013-12-10,10,12,2013,07:30:00,NE,2,NS,0,,,,
BAS_008,2013-12-09,9,12,2013,18:35:00,NE,2,NS,0,,,2013-12-10,10,12,2013,07:35:00,NE,2,NS,0,,,,
BAS_009,2013-12-09,9,12,2013,18:40:00,NE,2,NS,0,,,2013-12-10,10,12,2013,07:40:00,NE,2,NS,0,,,,
BAS_001,2013-12-10,10,12,2013,18:00:00,NE,2,NS,0,,,2013-12-11,11,12,2013,07:00:00,NE,2,NS,0,,,,
BAS_002,2013-12-10,10,12,2013,18:05:00,NE,2,NS,0,,,2013-12-11,11,12,2013,07:05:00,NE,2,NS,0,,,,
BAS_003,2013-12-10,10,12,2013,18:10:00,NE,2,NS,0,,,2013-12-11,11,12,2013,07:10:00,NE,2,NS,0,,,,
BAS_004,2013-12-10,10,12,2013,18:15:00,NE,2,NS,0,,,2013-12-11,11,12,2013,07:15:00,NE,2,NS,0,,,,
BAS_005,2013-12-10,10,12,2013,18:20:00,NE,2,NS,0,,,2013-12-11,11,12,2013,07:20:00,NE,2,NS,0,,,,
BAS_006,2013-12-10,10,12,2013,18:25:00,NE,2,NS,0,,,2013-12-11,11,12,2013,07:25:00,NE,2,NS,0,,,,
BAS_007,2013-12-10,10,12,2013,18:30:00,NE,2,NS,0,,,2013-12-11,11,12,2013,07:30:00,NE,2,NS,0,,,,
BAS_008,2013-12-10,10,12,2013,18:35:00,NE,2,NS,0,,,2013-12-11,11,12,2013,07:35:00,NE,2,NS,0,,,,
BAS_009,2013-12-10,10,12,2013,18:40:00,NE,2,NS,0,,,2013-12-11,11,12,2013,07:40:00,NE,2,NS,0,,,,
BON_001,2012-07-18,18,7,2012,18:30:00,E,1,S,2,27.5,26,2012-07-19,19,7,2012,07:35:00,E,1,,,27,25,,
BON_002,2012-07-18,18,7,2012,18:45:00,E,1,S,2,27.5,26,2012-07-19,19,7,2012,07:45:00,E,1,,,27,25,,
BON_003,2012-07-18,18,7,2012,19:00:00,E,1,S,2,27.5,26,2012-07-19,19,7,2012,07:50:00,E,1,,,27,25,,
BON_004,2012-07-18,18,7,2012,19:15:00,E,1,S,2,27.5,26,2012-07-19,19,7,2012,07:56:00,E,1,,,27,25,,
BON_005 ,2012-07-18,18,7,2012,19:30:00,E,1,S,2,27.5,26,2012-07-19,19,7,2012,08:02:00,E,1,,,27,25,,
BON_001,2012-07-19,19,7,2012,19:10:00,E,2,S,2,28,26,2012-07-20,20,7,2012,06:17:00,E,1,,,28,25,,
BON_002,2012-07-19,19,7,2012,19:00:00,E,2,S,2,28,26,2012-07-20,20,7,2012,06:12:00,E,1,,,28,25,,
BON_003,2012-07-19,19,7,2012,18:57:00,E,2,S,2,28,26,2012-07-20,20,7,2012,06:02:00,E,1,,,28,25,,
BON_004,2012-07-19,19,7,2012,18:53:00,E,2,S,2,28,26,2012-07-20,20,7,2012,05:47:00,E,1,,,28,25,,
BON_005 ,2012-07-19,19,7,2012,18:45:00,E,2,S,2,28,26,2012-07-20,20,7,2012,05:40:00,E,1,,,28,25,,
BON_001,2012-07-20,20,7,2012,19:15:00,E,1,N,1,28,26,2012-07-21,21,7,2012,07:00:00,NE,2,E,2,28,26,,
BON_002,2012-07-20,20,7,2012,19:11:00,E,1,N,1,28,26,2012-07-21,21,7,2012,07:13:00,NE,2,E,2,29,26,,
BON_003,2012-07-20,20,7,2012,19:07:00,E,1,N,1,28,26,2012-07-21,21,7,2012,07:21:00,NE,2,E,2,29,26,,
BON_004,2012-07-20,20,7,2012,18:58:00,E,1,N,1,28,26,2012-07-21,21,7,2012,07:26:00,NE,2,E,2,29,26,,
BON_005 ,2012-07-20,20,7,2012,19:00:00,E,1,N,1,28,26,2012-07-21,21,7,2012,07:32:00,NE,2,E,2,29,26,,
BON_001,2012-07-25,25,7,2012,18:00:00,E,2,N,1,28,26,2012-07-26,26,7,2012,06:30:00,E,2,,,27,26,,
BON_002,2012-07-25,25,7,2012,18:08:00,E,2,N,1,28,26,2012-07-26,26,7,2012,06:35:00,E,2,,,27,26,,
BON_003,2012-07-25,25,7,2012,18:15:00,E,2,N,1,28,26,2012-07-26,26,7,2012,06:42:00,E,2,,,27,26,,
BON_004,2012-07-25,25,7,2012,18:30:00,E,2,N,1,28,26,2012-07-26,26,7,2012,06:49:00,E,2,,,27,26,,
BON_005 ,2012-07-25,25,7,2012,18:36:00,E,2,N,1,28,26,2012-07-26,26,7,2012,06:54:00,E,2,,,27,26,,
BON_001,2012-08-16,16,8,2012,19:00:00,E,1,E,1,30,24,2012-08-17,17,8,2012,06:30:00,E,1,,,27,25,,
BON_002,2012-08-16,16,8,2012,19:15:00,E,1,E,1,30,24,2012-08-17,17,8,2012,06:35:00,E,1,,,27,25,,
BON_003,2012-08-16,16,8,2012,19:25:00,E,1,E,1,30,24,2012-08-17,17,8,2012,06:40:00,E,1,,,27,25,,
BON_004,2012-08-16,16,8,2012,19:40:00,E,1,E,1,29,24,2012-08-17,17,8,2012,06:45:00,E,1,,,27,25,,
BON_005 ,2012-08-16,16,8,2012,20:00:00,E,1,E,1,29,24,2012-08-17,17,8,2012,06:50:00,E,1,,,27,25,,
BON_001,2012-08-17,17,8,2012,18:00:00,E,1,,,32,25,2012-08-18,18,8,2012,07:10:00,,,,,27,25,,
BON_002,2012-08-17,17,8,2012,18:10:00,E,1,,,32,25,2012-08-18,18,8,2012,07:15:00,,,,,27,25,,
BON_003,2012-08-17,17,8,2012,18:14:00,E,1,,,32,25,2012-08-18,18,8,2012,07:20:00,,,,,27,25,,
BON_004,2012-08-17,17,8,2012,18:21:00,E,1,,,31,24,2012-08-18,18,8,2012,07:25:00,,,,,27,25,,
BON_005 ,2012-08-17,17,8,2012,18:27:00,E,1,,,31,24,2012-08-18,18,8,2012,07:30:00,,,,,27,25,,
BON_001,2012-08-18,18,8,2012,18:30:00,E,1,E,1,35,26,2012-08-19,19,8,2012,06:50:00,,,,,27,25,,
BON_002,2012-08-18,18,8,2012,18:40:00,E,1,E,1,35,26,2012-08-19,19,8,2012,07:00:00,,,,,27,25,,
BON_003,2012-08-18,18,8,2012,18:50:00,E,1,E,1,35,26,2012-08-19,19,8,2012,07:10:00,,,,,29,25,,
BON_004,2012-08-18,18,8,2012,19:00:00,E,1,E,1,35,26,2012-08-19,19,8,2012,07:25:00,,,,,29,26,,
BON_005 ,2012-08-18,18,8,2012,18:55:00,E,1,E,1,35,26,2012-08-19,19,8,2012,07:35:00,,,,,29,26,,
BON_001,2012-08-19,19,8,2012,19:10:00,,,E,1,30,26,2012-08-20,20,8,2012,05:10:00,E,1,,,29,26,,
BON_002,2012-08-19,19,8,2012,19:00:00,,,E,1,30,26,2012-08-20,20,8,2012,05:15:00,E,1,,,29,26,,
BON_003,2012-08-19,19,8,2012,18:55:00,,,E,1,30,26,2012-08-20,20,8,2012,05:20:00,E,1,,,29,26,,
BON_004,2012-08-19,19,8,2012,18:50:00,,,E,1,30,26,2012-08-20,20,8,2012,05:25:00,E,1,,,29,26,,
BON_005,2012-08-19,19,8,2012,18:45:00,,,E,1,30,26,2012-08-20,20,8,2012,05:30:00,E,1,,,29,26,,
BON_001,2012-09-15,15,9,2012,18:15:00,E,1,E,2,23,24,2012-09-16,16,9,2012,06:15:00,E,1,E,1,18,21,,
BON_002,2012-09-15,15,9,2012,18:35:00,E,1,E,2,23,24,2012-09-16,16,9,2012,06:20:00,E,1,E,1,18,21,,
BON_003,2012-09-15,15,9,2012,18:25:00,E,1,E,2,23,24,2012-09-16,16,9,2012,06:25:00,E,1,E,1,18,22,,
BON_004,2012-09-15,15,9,2012,18:15:00,E,1,E,2,23,24,2012-09-16,16,9,2012,06:00:00,E,1,E,1,18,22,,
BON_005,2012-09-15,15,9,2012,18:05:00,E,1,E,2,23,24,2012-09-16,16,9,2012,06:10:00,E,1,E,1,18,22,,
BON_001,2012-09-16,16,9,2012,19:10:00,E,1,E,1,25,22,2012-09-17,17,9,2012,06:35:00,E,1,W,1,15,22,,
BON_002,2012-09-16,16,9,2012,19:00:00,E,1,E,1,25,22,2012-09-17,17,9,2012,06:50:00,E,1,W,1,15,22,,
BON_003,2012-09-16,16,9,2012,18:55:00,E,1,E,1,25,22,2012-09-17,17,9,2012,07:10:00,E,1,W,1,15,22,,
BON_004,2012-09-16,16,9,2012,18:50:00,E,1,E,1,25,22,2012-09-17,17,9,2012,07:20:00,E,1,W,1,15,22,,
BON_005,2012-09-16,16,9,2012,18:45:00,E,1,E,1,25,22,2012-09-17,17,9,2012,07:35:00,E,1,W,1,18,22,,
BON_001,2012-09-17,17,9,2012,19:27:00,E,1,E,1,25,22,2012-09-18,18,9,2012,06:55:00,E,1,W,1,19,22,,
BON_002,2012-09-17,17,9,2012,19:25:00,E,1,E,1,25,22,2012-09-18,18,9,2012,07:05:00,E,1,W,1,19,22,,
BON_003,2012-09-17,17,9,2012,19:23:00,E,1,E,1,25,22,2012-09-18,18,9,2012,07:20:00,E,1,W,1,19,22,,
BON_004,2012-09-17,17,9,2012,19:20:00,E,1,E,1,25,22,2012-09-18,18,9,2012,07:30:00,E,1,W,1,19,22,,
BON_005,2012-09-17,17,9,2012,19:15:00,E,1,E,1,25,22,2012-09-18,18,9,2012,07:40:00,E,1,W,1,19,22,,
BON_001,2012-09-18,18,9,2012,19:35:00,E,0.5,W,1,23,22,2012-09-19,19,9,2012,06:45:00,E,3,W,3,21,22,,
BON_002,2012-09-18,18,9,2012,19:36:00,E,0.5,W,1,23,22,2012-09-19,19,9,2012,06:55:00,E,3,W,3,21,22,,
BON_003,2012-09-18,18,9,2012,19:25:00,E,0.5,W,1,23,22,2012-09-19,19,9,2012,07:10:00,E,3,W,3,21,22,,
BON_004,2012-09-18,18,9,2012,19:20:00,E,0.5,W,1,25,22,2012-09-19,19,9,2012,07:20:00,E,3,W,3,21,22,,
BON_005,2012-09-18,18,9,2012,19:15:00,E,0.5,W,1,25,22,2012-09-19,19,9,2012,07:35:00,E,3,W,3,21,22,,
BON_001,2012-10-17,17,10,2012,17:50:00,W,3,E,3,22,20,2012-10-18,18,10,2012,07:33:00,W,3,E,3,19,20,,
BON_002,2012-10-17,17,10,2012,17:55:00,W,3,E,3,22,20,2012-10-18,18,10,2012,07:40:00,W,3,E,3,19,20,,
BON_003,2012-10-17,17,10,2012,17:59:00,W,3,E,3,22,20,2012-10-18,18,10,2012,07:49:00,W,3,E,3,19,20,,
BON_004,2012-10-17,17,10,2012,18:07:00,W,3,E,3,22,20,2012-10-18,18,10,2012,07:54:00,W,3,E,3,19,20,,
BON_005,2012-10-17,17,10,2012,18:14:00,W,3,E,3,22,20,2012-10-18,18,10,2012,08:00:00,W,3,E,3,19,20,,
BON_001,2013-06-07,7,6,2013,19:21:00,NE,3,NE,2,25,,2013-06-08,8,6,2013,07:30:00,,,,,21,18,,
BON_002,2013-06-07,7,6,2013,19:28:00,NE,3,NE,2,25,,2013-06-08,8,6,2013,07:27:00,,,,,21,18,,
BON_003,2013-06-07,7,6,2013,19:38:00,NE,3,NE,2,25,,2013-06-08,8,6,2013,07:20:00,,,,,21,18,,
BON_004,2013-06-07,7,6,2013,19:45:00,NE,3,NE,2,25,,2013-06-08,8,6,2013,07:15:00,,,,,21,18,,
BON_005,2013-06-07,7,6,2013,19:57:00,NE,3,NE,2,25,,2013-06-08,8,6,2013,07:05:00,,,,,21,18,,
BON_001,2013-06-08,8,6,2013,18:45:00,W,1,,,23,18,2013-06-09,9,6,2013,07:05:00,W,2,,,19,18,,
BON_002,2013-06-08,8,6,2013,18:40:00,W,1,,,23,18,2013-06-09,9,6,2013,06:55:00,W,2,,,19,18,,
BON_003,2013-06-08,8,6,2013,18:35:00,W,1,,,23,18,2013-06-09,9,6,2013,06:43:00,W,2,,,19,18,,
BON_004,2013-06-08,8,6,2013,18:30:00,W,1,,,23,18,2013-06-09,9,6,2013,06:35:00,W,2,,,19,18,,
BON_005,2013-06-08,8,6,2013,18:25:00,W,1,,,23,18,2013-06-09,9,6,2013,06:22:00,W,2,,,19,18,,
BON_001,2013-06-09,9,6,2013,18:30:00,E,3,E,2,22,18,2013-06-10,10,6,2013,06:21:00,NE,3,NE,2,24,18,,
BON_002,2013-06-09,9,6,2013,18:45:00,E,3,E,2,22,18,2013-06-10,10,6,2013,06:32:00,NE,3,NE,2,24,18,,
BON_003,2013-06-09,9,6,2013,18:55:00,E,3,E,2,22,18,2013-06-10,10,6,2013,06:40:00,NE,3,NE,2,24,18,,
BON_004,2013-06-09,9,6,2013,19:05:00,E,3,E,2,22,18,2013-06-10,10,6,2013,06:47:00,E,3,E,2,24,18,,
BON_005,2013-06-09,9,6,2013,19:13:00,E,3,E,2,22,18,2013-06-10,10,6,2013,07:02:00,E,3,E,2,24,18,,
BON_001,2013-07-07,7,7,2013,18:30:00,E,2,E,1,25,22,2013-07-08,8,7,2013,07:33:00,,,E,1,25,22.6,,
BON_002,2013-07-07,7,7,2013,18:40:00,E,2,E,1,25,22,2013-07-08,8,7,2013,07:25:00,,,E,1,25,22.6,,
BON_003,2013-07-07,7,7,2013,18:50:00,E,2,E,1,25,22,2013-07-08,8,7,2013,07:16:00,,,E,1,25,22.6,,
BON_004,2013-07-07,7,7,2013,19:00:00,E,2,E,1,25,22,2013-07-08,8,7,2013,07:11:00,,,E,1,25,22.6,,
BON_005,2013-07-07,7,7,2013,19:15:00,E,2,E,1,25,22,2013-07-08,8,7,2013,07:10:00,,,E,1,25,22.6,,
BON_001,2013-07-08,8,7,2013,20:11:00,,,,,26,22.8,2013-07-09,9,7,2013,05:33:00,,,SW,1,25,22,,
BON_002,2013-07-08,8,7,2013,20:06:00,,,,,26,22.8,2013-07-09,9,7,2013,05:25:00,,,SW,1,25,22,,
BON_003,2013-07-08,8,7,2013,20:01:00,,,,,26,22.8,2013-07-09,9,7,2013,05:20:00,,,SW,1,25,22,,
BON_004,2013-07-08,8,7,2013,19:54:00,,,,,26,22.8,2013-07-09,9,7,2013,05:12:00,,,SW,1,25,22,,
BON_005,2013-07-08,8,7,2013,19:48:00,,,,,26,22.8,2013-07-09,9,7,2013,05:04:00,,,SW,1,25,22,,
BON_001,2013-07-09,9,7,2013,19:25:00,,,,,28,23.5,2013-07-10,10,7,2013,07:15:00,NE,1,NE,2,26,23,,
BON_002,2013-07-09,9,7,2013,19:20:00,,,,,28,23.5,2013-07-10,10,7,2013,07:05:00,NE,1,NE,2,26,23,,
BON_003,2013-07-09,9,7,2013,19:15:00,,,,,28,23.5,2013-07-10,10,7,2013,06:58:00,NE,1,NE,2,26,23,,
BON_004,2013-07-09,9,7,2013,19:10:00,,,,,28,23.5,2013-07-10,10,7,2013,06:54:00,NE,1,NE,2,26,23,,
BON_005,2013-07-09,9,7,2013,19:05:00,,,,,28,23.5,2013-07-10,10,7,2013,06:46:00,NE,1,NE,2,26,23,,
BON_001,2013-07-10,10,7,2013,,,,,,,,2013-07-11,11,7,2013,,,,,,,,,
BON_002,2013-07-10,10,7,2013,19:05:00,E,,,2,26,22.5,2013-07-11,11,7,2013,06:55:00,NE,1,E,1,25,22,,
BON_003,2013-07-10,10,7,2013,19:00:00,E,,,2,26,22.5,2013-07-11,11,7,2013,,,,,,,,,
BON_004,2013-07-10,10,7,2013,18:55:00,E,,,2,26,22.5,2013-07-11,11,7,2013,,,,,,,,,
BON_005,2013-07-10,10,7,2013,18:50:00,E,,,2,26,22.5,2013-07-11,11,7,2013,06:35:00,NE,1,E,1,25,22,,
BON_001,2013-08-05,5,8,2013,,,,,,,,2013-08-06,6,8,2013,,,,,,,,,
BON_002,2013-08-05,5,8,2013,18:37:00,NE,2,,,27,25,2013-08-06,6,8,2013,06:21:00,,,,,24,25,,
BON_003,2013-08-05,5,8,2013,18:27:00,NE,2,,,27,25,2013-08-06,6,8,2013,,,,,,,,,
BON_004,2013-08-05,5,8,2013,18:21:00,NE,2,,,27,25,2013-08-06,6,8,2013,06:37:00,,,,,24,25,,
BON_005,2013-08-05,5,8,2013,18:15:00,NE,2,,,27,25,2013-08-06,6,8,2013,,,,,,,,,
BON_001,2013-08-06,6,8,2013,,,,,,,,,,,,,,,,,,,,
BON_002,2013-08-06,6,8,2013,,,,,,,,,,,,,,,,,,,,
BON_003,2013-08-06,6,8,2013,18:35:00,NE,1,,,28,25,2013-08-07,7,8,2013,06:32:00,,,,,,25.8,,
BON_004,2013-08-06,6,8,2013,18:40:00,NE,1,,,28,25,2013-08-07,7,8,2013,06:38:00,,,,,,25.8,,
BON_005,2013-08-06,6,8,2013,,,,,,,,,,,,,,,,,,,,
BON_001,2013-08-07,7,8,2013,,,,,,,,2013-08-08,8,8,2013,,,,,,,,,
BON_002,2013-08-07,7,8,2013,,,,,,,,2013-08-08,8,8,2013,,,,,,,,,
BON_003,2013-08-07,7,8,2013,,,,,,,,2013-08-08,8,8,2013,06:25:00,,,,,25,26,,
BON_004,2013-08-07,7,8,2013,,,,,,,,2013-08-08,8,8,2013,06:28:00,,,,,25,26,,
BON_005,2013-08-07,7,8,2013,,,,,,,,2013-08-08,8,8,2013,,,,,,,,,
FLO_001,2012-07-18,18,7,2012,20:00:00,N,0.5,S,0.5,27,27,2012-07-19,19,7,2012,07:00:00,N,0.5,S,0.5,23,26,,
FLO_002,2012-07-18,18,7,2012,20:15:00,N,0.5,S,0.5,27,27,2012-07-19,19,7,2012,07:15:00,N,0.5,S,0.5,23,26,,
FLO_003,2012-07-18,18,7,2012,20:20:00,N,0.5,S,0.5,27,27,2012-07-19,19,7,2012,07:30:00,N,0.5,S,0.5,23,26,,
FLO_004,2012-07-18,18,7,2012,20:45:00,N,0.5,S,0.5,27,27,2012-07-19,19,7,2012,07:45:00,N,0.5,S,0.5,23,26,,
FLO_005 ,2012-07-18,18,7,2012,20:55:00,N,0.5,S,0.5,27,27,2012-07-19,19,7,2012,07:55:00,N,0.5,S,0.5,23,26,,
FLO_001,2012-07-19,19,7,2012,20:00:00,N,0.5,S,0.5,25,26,2012-07-20,20,7,2012,07:30:00,N,0.5,S,1,21,27,,
FLO_002,2012-07-19,19,7,2012,20:10:00,N,0.5,S,0.5,25,26,2012-07-20,20,7,2012,07:40:00,N,0.5,S,1,22,27,,
FLO_003,2012-07-19,19,7,2012,20:15:00,N,0.5,S,0.5,25,26,2012-07-20,20,7,2012,07:50:00,N,0.5,S,1,22,27,,
FLO_004,2012-07-19,19,7,2012,20:20:00,N,0.5,S,0.5,25,26,2012-07-20,20,7,2012,08:00:00,N,0.5,S,1,23,27,,
FLO_005 ,2012-07-19,19,7,2012,20:25:00,N,0.5,S,0.5,25,26,2012-07-20,20,7,2012,08:05:00,N,0.5,S,1,24,27,,
FLO_001,2012-07-20,20,7,2012,20:00:00,N,0.5,S,0.5,25,26,2012-07-21,21,7,2012,07:30:00,N,1,S,1,20,26,,
FLO_002,2012-07-20,20,7,2012,20:10:00,N,0.5,S,0.5,25,26,2012-07-21,21,7,2012,07:38:00,N,1,S,1,20,26,,
FLO_003,2012-07-20,20,7,2012,20:30:00,N,0.5,S,0.5,25,26,2012-07-21,21,7,2012,08:00:00,N,1,S,1,20,26,,
FLO_004,2012-07-20,20,7,2012,20:35:00,N,0.5,S,0.5,25,26,2012-07-21,21,7,2012,08:10:00,N,1,S,1,24,26,,
FLO_005 ,2012-07-20,20,7,2012,20:40:00,N,0.5,S,0.5,26,26,2012-07-21,21,7,2012,08:15:00,N,1,S,1,24,26,,
FLO_001,2012-07-21,21,7,2012,20:00:00,N,0.5,S,0.5,26,26,2012-07-22,22,7,2012,07:00:00,N,0.5,S,0.5,23,26,,
FLO_002,2012-07-21,21,7,2012,20:10:00,N,0.5,S,0.5,26,26,2012-07-22,22,7,2012,07:10:00,N,0.5,S,0.5,23,26,,
FLO_003,2012-07-21,21,7,2012,20:30:00,N,0.5,S,0.5,26,26,2012-07-22,22,7,2012,07:20:00,N,0.5,S,0.5,25,26,,
FLO_004,2012-07-21,21,7,2012,20:35:00,N,0.5,S,0.5,27,26,2012-07-22,22,7,2012,07:30:00,N,0.5,S,0.5,25,26,,
FLO_005 ,2012-07-21,21,7,2012,20:40:00,N,0.5,S,0.5,27,26,2012-07-22,22,7,2012,07:35:00,N,0.5,S,0.5,25,26,,
FLO_001,2012-08-18,18,8,2012,20:00:00,NE,1,,,29,28,2012-08-19,19,8,2012,07:15:00,,,N,1,28,27,,
FLO_002,2012-08-18,18,8,2012,20:10:00,NE,1,,,29,28,2012-08-19,19,8,2012,07:25:00,,,N,1,28,27,,
FLO_003,2012-08-18,18,8,2012,20:15:00,NE,1,,,29,28,2012-08-19,19,8,2012,07:35:00,,,N,1,28,27,,
FLO_004,2012-08-18,18,8,2012,20:30:00,NE,1,,,29,27,2012-08-19,19,8,2012,07:40:00,,,N,1,28,27,,
FLO_005 ,2012-08-18,18,8,2012,20:40:00,NE,1,,,29,27,2012-08-19,19,8,2012,07:49:00,,,N,1,28,27,,
FLO_001,2012-08-19,19,8,2012,20:00:00,NE,1,,,30,28,2012-08-20,20,8,2012,07:15:00,,,N,1,28,27,,
FLO_002,2012-08-19,19,8,2012,20:10:00,NE,1,,,30,28,2012-08-20,20,8,2012,07:25:00,,,N,1,28,27,,
FLO_003,2012-08-19,19,8,2012,20:20:00,NE,1,,,30,28,2012-08-20,20,8,2012,07:35:00,,,N,1,28,27,,
FLO_004,2012-08-19,19,8,2012,20:25:00,NE,1,,,30,28,2012-08-20,20,8,2012,07:40:00,,,N,1,28,27,,
FLO_005 ,2012-08-19,19,8,2012,20:30:00,NE,1,,,30,28,2012-08-20,20,8,2012,07:50:00,,,N,1,28,27,,
FLO_001,2012-08-20,20,8,2012,20:00:00,NE,1,,,30,28,2012-08-21,21,8,2012,07:00:00,,,N,1,28,27,,
FLO_002,2012-08-20,20,8,2012,20:15:00,NE,1,,,30,28,2012-08-21,21,8,2012,07:15:00,,,N,1,28,27,,
FLO_003,2012-08-20,20,8,2012,20:30:00,NE,1,,,30,28,2012-08-21,21,8,2012,07:30:00,,,N,1,29,27,,
FLO_004,2012-08-20,20,8,2012,20:35:00,NE,1,,,30,28,2012-08-21,21,8,2012,07:40:00,,,N,1,29,27,,
FLO_005 ,2012-08-20,20,8,2012,20:40:00,NE,1,,,30,28,2012-08-21,21,8,2012,07:45:00,,,N,1,29,27,,
FLO_001,2012-08-21,21,8,2012,20:00:00,NE,0.5,,,30,28,2012-08-22,22,8,2012,07:00:00,,,N,1,29,28,,
