Station number;Departement;Town number;Town;Station name;Lat;Lon;Alt;Type;Dates
 004172001;4;172;ROUMOULES;ROUMOULES;43.7935;6.150833;665;4;19760301000000;20091231000000;6;18
 004173002;4;173;SAINT-ANDRE-LES-ALPES;ST ANDRE ALPES;43.958333;6.511667;882;2;19900601000000;20050630000000;6;18
 004176001;4;176;SAINTE-CROIX-DE-VERDON;STE CROIX;43.7375;6.132667;500;3;19751001000000;;6;18
 004178001;4;178;SAINT-ETIENNE-LES-ORGUES;ST ETIENNE;44.046667;5.776167;690;3;19280101000000;;6;18
 004184001;4;184;SAINT-JURS;ST JURS;43.901667;6.2005;867;4;19621001000000;;6;18
 004189001;4;189;SAINT-MARTIN-DE-BROMES;ST-MARTIN;43.763333;5.94;392;4;19960101000000;20011130000000;6;18
 004192001;4;192;SAINT-MICHEL-L'OBSERVATOIRE;ST MICHEL L OBS;43.933333;5.713333;650;2;19500101000000;20031031000000;6;18
 004193002;4;193;SAINT-PAUL;ST PAUL;44.5925;6.843333;1907;4;19711101000000;;6;18
 004193007;4;193;SAINT-PAUL-SUR-UBAYE;SAINT-PAUL-SUR-UBAYE-EDF;44.5925;6.843333;1907;5;20070401000000;;6;18
 004193400;4;193;SAINT-PAUL;Maljasset;44.592667;6.8435;1900;4;19831214000000;;6;18
 004193401;4;193;SAINT-PAUL-SUR-UBAYE;Maljasset -S-;44.592667;6.8435;1900;4;19831220000000;;6;18
 004197001;4;197;SAINTE-TULLE;STE TULLE;43.788333;5.776667;290;3;19730101000000;20041231000000;6;18
 004200001;4;200;SALIGNAC;SALIGNAC-SPC;44.137167;5.977;450;5;20120301000000;;6;18
 004205001;4;205;SEYNE;SEYNE;44.3515;6.3645;1210;4;19280301000000;;6;18
 004205004;4;205;SEYNE;SEYNE-COL MAURE;44.320333;6.400167;1347;4;19980101000000;20091231000000;6;18
 004205401;4;205;SEYNE;Col St Jean -S-;44.3;6.5;2200;4;19910214000000;20110119000000;6;18
 004209004;4;209;SISTERON;SISTERON-CHAUMI;44.215;5.941667;485;4;19901001000000;20040229000000;6;18
 004209005;4;209;SISTERON;SISTERON;44.2245;5.916;500;2;19980701000000;;6;18
 004209006;4;209;SISTERON;LA BAUME;44.202667;5.945;467;5;20091101000000;;6;18
 004217001;4;217;THOARD;THOARD;44.16;6.138333;785;4;19990501000000;20080630000000;6;18
 004217002;4;217;THOARD;THOARD;44.146833;6.138833;732;4;20080701000000;;6;18
 004219001;4;219;THORAME-HAUTE;THORAME HAUTE;44.0945;6.550333;1160;3;19350501000000;;6;18
 004219004;4;219;THORAME-HAUTE;THORAME-HAUTE-EDF;44.095;6.551667;1153;5;20070401000000;;6;18
 004222001;4;222;TURRIERS;TURRIERS;44.400667;6.1715;1020;4;20000101000000;;6;18
 004226001;4;226;UVERNET-FOURS;UVERNET FOURS;44.319167;6.693;1660;4;19541101000000;;6;18
 004226600;4;226;UVERNET-FOURS;UVERNET-FOURS_SYMPO;44.317667;6.688333;2600;7;20090301000000;;6;18
 004230001;4;230;VALENSOLE;VALENSOLE;43.8395;6.000833;600;2;19571201000000;;6;18
 005001001;5;1;ABRIES;ABRIES;44.796667;6.928333;1560;3;19310101000000;;6;18
 005001003;5;1;ABRIES;ABRIES-EDF;44.794167;6.928167;1565;5;20070401000000;;6;18
 005001400;5;1;ABRIES;ABRIES RM;44.7935;6.946167;2020;4;19851223000000;;6;18
 005001401;5;1;ABRIES;Abries -S-;44.78;6.95;2000;4;19850205000000;;6;18
