"lon","lat"
3.153722,42.470806
3.161194,42.464167
3.158722,42.459139
3.165361,42.456611
3.160389,42.451639
3.1745,42.440806
3.17,42.430389
3.162028,42.429167
3.168667,42.424972
3.168722,42.414972
3.155333,42.404972
3.162417,42.403694
3.163722,42.4
3.152833,42.393306
3.158306,42.389528
3.162472,42.39125
3.166167,42.389111
3.155361,42.380778
3.156194,42.374139
3.166194,42.369167
3.163694,42.36075
3.186667,42.350361
3.185333,42.344139
3.196639,42.336222
3.201167,42.336611
3.203306,42.347028
3.209056,42.345361
3.216583,42.350361
3.220722,42.348722
3.229056,42.352056
3.237083,42.349944
3.239583,42.336611
3.244111,42.337
3.249194,42.330417
3.249139,42.33625
3.259139,42.335361
3.258694,42.339944
3.264111,42.341194
3.278333,42.337028
3.277861,42.334111
3.285806,42.331167
3.286611,42.327056
3.294972,42.330361
3.299944,42.326222
3.306583,42.327
3.308333,42.321222
3.310806,42.325333
3.320333,42.319944
3.315,42.313722
3.311611,42.316194
3.309972,42.312083
3.300806,42.309528
3.296611,42.303694
3.290778,42.307028
3.286222,42.303278
3.29075,42.302861
3.291194,42.299944
3.290417,42.295833
3.285389,42.294111
3.288306,42.291194
3.294917,42.292028
3.298694,42.286583
3.285806,42.282861
3.285833,42.286222
3.277056,42.288306
3.278694,42.275778
3.286222,42.272444
3.286194,42.265806
3.279528,42.257472
3.280833,42.254556
3.260806,42.251167
3.253722,42.252444
3.254917,42.245361
3.267083,42.244139
3.264139,42.238694
3.247444,42.242056
3.242472,42.250361
3.235778,42.248722
3.227472,42.252056
3.230389,42.24575
3.227056,42.239111
3.217472,42.233694
3.206639,42.237833
3.204972,42.242028
3.196583,42.242833
3.196583,42.247
3.181583,42.247028
3.180833,42.251222
3.177056,42.251611
3.181222,42.253278
3.180389,42.259111
3.173306,42.263694
3.158306,42.263722
3.135778,42.2495
3.122444,42.233667
3.112889,42.236611
3.114139,42.232889
3.122056,42.231611
3.112444,42.203722
3.107861,42.215
3.113722,42.220806
3.114972,42.227861
3.107028,42.218306
3.107,42.211611
3.102861,42.210806
3.107,42.209944
3.106222,42.202472
3.100361,42.197444
3.112,42.202472
3.112028,42.17575
3.124528,42.129139
3.13575,42.128722
3.139944,42.116194
3.152417,42.120417
3.165,42.114556
3.171611,42.116194
3.176194,42.11075
3.172889,42.106639
3.182472,42.105361
3.195389,42.084944
3.201139,42.084139
3.197833,42.079167
3.212083,42.068278
3.211194,42.054139
3.203278,42.055361
3.199528,42.052444
3.197056,42.023278
3.179556,42.024111
3.196194,42.02075
3.200417,41.994139
3.209556,41.974972
3.231667,41.969556
3.22875,41.963333
3.234556,41.960806
3.23125,41.954972
3.232917,41.949139
3.217083,41.938306
3.219556,41.920778
3.215778,41.916222
3.20875,41.916639
3.212083,41.909139
3.203306,41.891194
3.194972,41.892056
3.193278,41.887889
3.184139,41.88625
3.174139,41.863722
3.162417,41.859583
3.153333,41.86125
3.144972,41.857083
3.145417,41.85
3.135778,41.847083
3.129944,41.839583
3.122472,41.847028
3.103333,41.844583
3.09375,41.836667
3.09375,41.831611
3.088333,41.831222
3.085806,41.82625
3.074944,41.821222
3.069583,41.815
3.066194,41.800806
3.057472,41.786222
3.049139,41.789556
3.047528,41.781194
3.044167,41.777889
3.034167,41.777889
3.031611,41.770389
3.016667,41.772917
3.0075,41.769556
3.003278,41.764583
2.9775,41.757056
2.935833,41.714556
2.929139,41.714556
2.914111,41.707917
2.903333,41.709556
2.9,41.7045698875335
2.9,43.8
7.70563450347956,43.8
7.69825,43.798778
NA,NA
7.051611,43.523722
7.065722,43.522083
7.069472,43.518306
7.039917,43.517917
7.030333,43.523306
7.030361,43.524972
7.046556,43.527056
7.051611,43.523722
NA,NA
7.072778,43.5175
7.070333,43.518333
7.070306,43.519111
7.072778,43.5175
NA,NA
7.054472,43.508333
7.044861,43.506222
7.036194,43.509167
7.036194,43.509972
7.049861,43.512083
7.054472,43.508333
NA,NA
7.058694,43.505778
7.056194,43.505861
7.056167,43.506639
7.058694,43.505778
NA,NA
4.612833,43.453306
4.609583,43.454139
4.609528,43.455
4.612833,43.453306
NA,NA
4.605417,43.453278
4.601194,43.454139
4.601222,43.455
4.605417,43.453278
NA,NA
4.605028,43.450361
4.602083,43.451611
4.602472,43.452056
4.605028,43.450361
NA,NA
4.610389,43.449167
4.606194,43.45
4.606222,43.450806
4.610389,43.449167
NA,NA
4.615389,43.450861
4.614139,43.447889
4.612083,43.449972
4.612028,43.451639
4.615389,43.450861
NA,NA
4.582889,43.444167
4.582917,43.444972
4.586278,43.444972
4.582889,43.444167
NA,NA
4.58875,43.4375
4.588694,43.438306
4.592056,43.438306
4.58875,43.4375
NA,NA
4.593278,43.433722
4.591222,43.435806
4.59125,43.436667
4.593278,43.433722
NA,NA
4.632056,43.437472
4.63,43.43125
4.624583,43.439972
4.625861,43.44625
4.632056,43.437472
NA,NA
4.619972,43.428722
4.614528,43.433306
4.614583,43.438333
4.619972,43.428722
NA,NA
4.603722,43.425
4.603778,43.426667
4.606278,43.426694
4.603722,43.425
NA,NA
4.612944,43.420806
4.609528,43.421667
4.609556,43.423333
4.612944,43.420806
NA,NA
6.842861,43.410833
6.842917,43.411639
6.845389,43.4125
6.842861,43.410833
NA,NA
6.775417,43.408361
6.772111,43.409139
6.773306,43.410417
6.775417,43.408361
NA,NA
4.964528,43.406694
4.964556,43.407472
4.967083,43.4075
4.964528,43.406694
NA,NA
6.769556,43.408278
6.765361,43.406667
6.765417,43.407472
6.768278,43.410444
6.769556,43.408278
NA,NA
4.642444,43.415417
4.65875,43.406667
4.651667,43.408722
4.647472,43.407056
4.638333,43.413694
4.625833,43.415417
4.619556,43.409972
4.623333,43.407056
4.615444,43.408306
4.615361,43.410833
4.621667,43.417889
4.629972,43.417889
4.642444,43.415417
NA,NA
4.617472,43.405417
4.614528,43.406667
4.615,43.407056
4.617472,43.405417
NA,NA
4.648694,43.402528
4.643722,43.404139
4.643694,43.405861
4.648694,43.402528
NA,NA
4.629583,43.400806
4.629611,43.401667
4.635361,43.402472
4.629583,43.400806
NA,NA
4.634556,43.399194
4.634583,43.399972
4.639528,43.399972
4.634556,43.399194
NA,NA
4.611194,43.396639
4.612083,43.385833
4.597528,43.380444
4.592472,43.367056
4.611667,43.354556
4.623278,43.355444
4.623278,43.35875
4.629972,43.362083
4.634139,43.354583
4.65875,43.348333
4.613306,43.351222
4.578306,43.361194
4.563722,43.373361
4.562083,43.379944
4.562028,43.380806
4.565806,43.387917
4.583361,43.39625
4.587472,43.397028
4.585417,43.394167
4.591639,43.390417
4.59375,43.397472
4.589167,43.396222
4.588694,43.399139
4.598278,43.406222
4.603306,43.40625
4.611194,43.396639
NA,NA
4.672889,43.39
4.669556,43.388333
4.669528,43.390778
4.671611,43.394583
4.672889,43.39
NA,NA
4.669583,43.3925
4.662083,43.387472
4.662028,43.389167
4.668306,43.397083
4.669583,43.3925
NA,NA
4.630778,43.387917
4.626611,43.38625
4.623694,43.388306
4.623722,43.390028
4.634583,43.394139
4.630778,43.387917
NA,NA
4.672056,43.384972
4.672083,43.386639
4.674611,43.386639
4.672056,43.384972
NA,NA
4.659583,43.388306
4.660444,43.384972
4.655389,43.386639
4.655361,43.388306
4.669167,43.400389
4.659583,43.388306
NA,NA
4.664583,43.381667
4.661222,43.379194
4.66125,43.3825
4.664583,43.381667
NA,NA
4.635417,43.37
4.631222,43.370806
4.632417,43.372056
4.635417,43.37
NA,NA
4.657083,43.379139
4.657083,43.374167
4.650806,43.364583
4.629556,43.364139
4.629611,43.366667
4.647528,43.367889
4.652861,43.374167
4.652083,43.38
4.644944,43.382917
4.644583,43.387472
4.637083,43.393306
4.640806,43.395444
4.657083,43.379139
NA,NA
4.645333,43.354139
4.641222,43.355
4.641611,43.355389
4.645333,43.354139
NA,NA
4.651611,43.360389
4.653306,43.352889
4.646639,43.352917
4.644917,43.35625
4.634583,43.359167
4.639111,43.361194
4.634556,43.360806
4.639167,43.363722
4.651611,43.360389
NA,NA
5.324194,43.351222
5.317028,43.354167
5.318333,43.355417
5.32325,43.355417
5.324194,43.351222
NA,NA
4.660361,43.350778
4.656222,43.350833
4.65625,43.351639
4.660361,43.350778
NA,NA
5.102,43.326667
5.102083,43.329167
5.10625,43.329167
5.102,43.326667
NA,NA
5.052056,43.322472
5.04875,43.321694
5.048722,43.323278
5.052056,43.322472
NA,NA
5.04875,43.317444
5.049556,43.318278
5.052889,43.319139
5.04875,43.317444
NA,NA
5.362028,43.310833
5.358278,43.300389
5.359583,43.309972
5.339556,43.336694
5.340833,43.337917
5.362028,43.310833
NA,NA
5.326667,43.280389
5.323694,43.282472
5.328333,43.282889
5.326667,43.280389
NA,NA
5.287083,43.280806
5.284556,43.28
5.284528,43.281639
5.287083,43.280806
NA,NA
5.341222,43.276667
5.341222,43.278333
5.344528,43.279167
5.341222,43.276667
NA,NA
5.340389,43.273306
5.340361,43.274111
5.343667,43.275028
5.340389,43.273306
NA,NA
5.322944,43.2875
5.305806,43.281222
5.311222,43.277444
5.289111,43.262056
5.285389,43.266639
5.285361,43.268306
5.292444,43.270389
5.301222,43.278333
5.3,43.281222
5.294111,43.280361
5.291611,43.282944
5.301667,43.283778
5.300861,43.287028
5.310806,43.287056
5.311583,43.289556
5.322944,43.2875
NA,NA
5.323694,43.215
5.323694,43.215778
5.327056,43.216639
5.323694,43.215
NA,NA
5.338278,43.213722
5.339583,43.210833
5.334139,43.209583
5.327861,43.213306
5.327889,43.214167
5.338278,43.213722
NA,NA
5.232111,43.198361
5.226194,43.1975
5.2275,43.198722
5.232111,43.198361
NA,NA
5.365833,43.200417
5.37125,43.194972
5.354528,43.201667
5.354583,43.202472
5.365833,43.200417
NA,NA
5.362028,43.190806
5.358694,43.191694
5.35875,43.193278
5.362028,43.190806
NA,NA
5.390444,43.188333
5.389194,43.18625
5.380389,43.190778
5.381667,43.192083
5.390444,43.188333
NA,NA
5.397056,43.179972
5.392889,43.180806
5.393278,43.18125
5.397056,43.179972
NA,NA
5.402056,43.177472
5.397917,43.1775
5.398306,43.177889
5.402056,43.177472
NA,NA
5.386611,43.180417
5.397083,43.174139
5.384944,43.173694
5.372056,43.179972
5.373278,43.181278
5.386611,43.180417
NA,NA
5.619556,43.159139
5.614583,43.161639
5.614528,43.1625
5.617472,43.16375
5.619556,43.159139
NA,NA
5.687889,43.15
5.682917,43.149139
5.684972,43.151222
5.687889,43.15
NA,NA
5.725389,43.133333
5.725361,43.134139
5.729583,43.134139
5.725389,43.133333
NA,NA
5.749583,43.129167
5.744583,43.129167
5.744583,43.130806
5.749583,43.129167
NA,NA
5.754611,43.128278
5.752028,43.128361
5.752111,43.129944
5.754611,43.128278
NA,NA
5.919583,43.119167
5.914972,43.117111
5.914972,43.120417
5.919583,43.119167
NA,NA
6.322889,43.094972
6.318722,43.094139
6.318722,43.095806
6.322889,43.094972
NA,NA
5.779528,43.085833
5.779583,43.086694
5.782472,43.088722
5.779528,43.085833
NA,NA
5.787111,43.085806
5.787028,43.086667
5.790417,43.086667
5.787111,43.085806
NA,NA
5.769556,43.082472
5.769528,43.083333
5.7725,43.085389
5.769556,43.082472
NA,NA
5.769583,43.074111
5.769528,43.074972
5.771417,43.077056
5.769583,43.074111
NA,NA
5.785806,43.079556
5.790833,43.080417
5.785806,43.072861
5.77625,43.071667
5.777472,43.072889
5.7775,43.083722
5.785806,43.079556
NA,NA
5.782889,43.068306
5.782917,43.069167
5.786222,43.07
5.782889,43.068306
NA,NA
6.508333,43.047083
6.503306,43.044583
6.487444,43.045417
6.477083,43.03
6.472083,43.028333
6.469167,43.019583
6.459167,43.016222
6.45,43.019556
6.436667,43.006222
6.430389,43.011611
6.430417,43.014139
6.431667,43.023778
6.437444,43.02875
6.4575,43.032083
6.466639,43.04875
6.473278,43.052028
6.485028,43.05125
6.507083,43.056667
6.508333,43.047083
NA,NA
5.863722,43.047444
5.86375,43.048306
5.867861,43.049167
5.863722,43.047444
NA,NA
6.090389,43.042472
6.087056,43.043306
6.08825,43.044583
